timestamp,frame_number,x1,y1,x2,y2,center_x,center_y,court_relative_x,court_relative_y,court_position_x_meters,court_position_y_meters,prev_x,prev_y,distance_pixels,distance_meters,speed_ms,speed_kmh,estimated_height_meters,distance_to_net_meters,court_region
2024-01-01 00:00:02.033130,61,897.7274780273438,254.57923889160156,913.4353637695312,269.2491455078125,905.5814208984375,261.91419219970703,0.6737957000732422,0.3464473441795067,7.391538829803467,8.231588897705079,950.3797912597656,237.8572998046875,50.84907136552516,0.415040411368907,12.45121234106721,44.82436442784196,1.8071053116409868,3.648411102294922,far_court
2024-01-01 00:00:02.066460,62,888.55029296875,261.9076843261719,904.4691162109375,281.136962890625,896.5097045898438,271.52232360839844,0.6670459111531576,0.35915651270952176,7.317493645350139,8.533558741978238,905.5814208984375,261.91419219970703,13.21409194573309,0.1078560927415863,3.235682782247589,11.648458016091322,1.7816869745809565,3.3464412580217626,far_service_area
2024-01-01 00:00:02.133120,64,873.3306884765625,285.5590515136719,886.4271240234375,299.3630065917969,879.87890625,292.4610290527344,0.6546718052455357,0.3868532130327174,7.181749703543527,9.191632341657366,896.5097045898438,271.52232360839844,26.739723990819595,0.2182550388238772,6.547651164716316,23.571544192978738,1.7262935739345653,2.688367658342635,far_service_area
2024-01-01 00:00:02.199780,66,849.5805053710938,320.237548828125,864.5323486328125,337.7112731933594,857.0564270019531,328.9744110107422,0.6376907939002627,0.4351513373157965,6.995468009085883,10.339195774623326,879.87890625,292.4610290527344,43.059175805383234,0.3514577072805462,10.543731218416386,37.95743238629899,1.629697325368407,1.5408042253766752,far_service_area
2024-01-01 00:00:02.233110,67,845.5717163085938,329.2499694824219,860.6921997070312,345.46954345703125,853.1319580078125,337.35975646972656,0.6347708020891462,0.4462430641133949,6.963435698917934,10.602735203334264,857.0564270019531,328.9744110107422,9.258265245308163,0.07556783462874297,2.2670350388622893,8.161326139904242,1.60751387177321,1.2772647966657367,far_service_area
2024-01-01 00:00:02.299770,69,823.5110473632812,374.7706604003906,836.6864013671875,388.9851379394531,830.0987243652344,381.8778991699219,0.6176329794384184,0.5051294962565104,6.775433784439451,12.001876831054688,853.1319580078125,337.35975646972656,50.123795561674555,0.40912056347587045,12.273616904276114,44.185020855394015,0.5102589925130208,0.12187683105468672,net_area
2024-01-01 00:00:02.466420,74,776.7041015625,489.8280944824219,792.926513671875,507.3977966308594,784.8153076171875,498.6129455566406,0.583939961024693,0.6595409332759796,6.405821372440883,15.670692574637277,830.0987243652344,381.8778991699219,125.21045837823081,1.0219931014949346,30.659793044848037,110.37525496145294,0.8190818665519592,3.7906925746372764,near_court
2024-01-01 00:00:02.499750,75,766.025390625,524.4882202148438,783.5216674804688,543.3444213867188,774.7735290527344,533.9163208007812,0.5764683995928083,0.706238519577753,6.323858343533107,16.780227225167412,784.8153076171875,498.6129455566406,36.70375485377635,0.2995834752573859,8.987504257721577,32.35501532779768,0.9124770391555059,4.900227225167411,near_court
2024-01-01 00:00:02.533080,76,761.31787109375,541.3094482421875,781.3789672851562,559.879638671875,771.3484191894531,550.5945434570312,0.5739199547540574,0.7282996606574488,6.295901903652011,17.304399937220985,774.7735290527344,533.9163208007812,17.026288161164114,0.13897200976783508,4.169160293035052,15.008977054926188,0.9565993213148976,5.424399937220985,near_court
2024-01-01 00:00:02.566410,77,748.7648315429688,580.1265258789062,766.3665771484375,601.5238647460938,757.5657043457031,590.8251953125,0.5636649585905529,0.781514808614418,6.183404595738366,18.568791852678572,771.3484191894531,550.5945434570312,42.52609289812618,0.3471065767056877,10.41319730117063,37.48751028421427,1.063029617228836,6.6887918526785715,near_court
2024-01-01 00:00:02.599740,78,739.629150390625,620.2551879882812,757.6881103515625,637.8256225585938,748.6586303710938,629.0404052734375,0.5570376714070638,0.8320640281394676,6.1107032553354905,19.76984130859375,757.5657043457031,590.8251953125,39.23949845688271,0.32028072773214533,9.60842183196436,34.5903185950717,1.1641280562789351,7.88984130859375,near_court
2024-01-01 00:00:02.633070,79,729.3004760742188,640.357177734375,749.5629272460938,661.0509033203125,739.4317016601562,650.7040405273438,0.5501723970685687,0.8607196303271742,6.035391195842199,20.450698416573662,748.6586303710938,629.0404052734375,23.54674724566033,0.19219331643221269,5.765799492966381,20.75687817467897,1.2214392606543485,8.570698416573661,near_court
2024-01-01 00:00:02.666400,80,720.3325805664062,684.5098266601562,738.5733642578125,704.1326904296875,729.4529724121094,694.3212585449219,0.5427477473304385,0.9184143631546585,5.953942788214911,21.821525268554687,739.4317016601562,650.7040405273438,44.74412525682861,0.36521060570491803,10.95631817114754,39.442745416131146,1.336828726309317,9.941525268554686,behind_near_baseline
2024-01-01 00:00:02.966370,89,656.6720581054688,737.0396118164062,670.4080810546875,750.5132446289062,663.5400695800781,743.7764282226562,0.4937054089137486,0.9838312542627728,5.415948335783822,23.375830601283486,729.4529724121094,694.3212585449219,82.40342570305127,0.6725934374720777,20.17780312416233,72.6400912469844,1.4676625085255457,11.495830601283485,behind_near_baseline
2024-01-01 00:00:03.066360,92,633.1455688476562,764.1264038085938,650.151123046875,781.3857421875,641.6483459472656,772.7560729980469,0.477416924067906,1.0221641177222842,5.237263657024929,24.286619437081473,663.5400695800781,743.7764282226562,36.31896715110806,0.29644276015450555,8.893282804635167,32.0158180966866,1.5443282354445684,12.406619437081472,behind_near_baseline
2024-01-01 00:00:03.099690,93,625.5781860351562,779.4756469726562,641.130615234375,796.375732421875,633.3544006347656,787.9256896972656,0.4712458338056292,1.0422297482768064,5.169566796847753,24.76337881905692,641.6483459472656,772.7560729980469,17.288921297986093,0.14111567458252042,4.233470237475612,15.240492854912205,1.5844594965536127,12.88337881905692,behind_near_baseline
2024-01-01 00:00:03.133020,94,622.5160522460938,787.669921875,638.416015625,803.2179565429688,630.4660339355469,795.4439392089844,0.46909675144013907,1.0521745227632069,5.145991363298326,24.999666660853798,633.3544006347656,787.9256896972656,8.053988943971493,0.06573828773464828,1.9721486320394483,7.099735075342014,1.6043490455264138,13.119666660853797,behind_near_baseline
2024-01-01 00:00:03.199680,96,627.0382690429688,710.114013671875,645.8984985351562,730.1785278320312,636.4683837890625,720.1462707519531,0.47356278555733816,0.9525744322115782,5.194983757564,22.6331685093471,630.4660339355469,795.4439392089844,75.53652810944516,0.6165444295837897,18.49633288751369,66.58679839504929,1.4051488644231565,10.7531685093471,behind_near_baseline
2024-01-01 00:00:03.233010,97,632.2073364257812,684.8070678710938,651.1210327148438,704.34423828125,641.6641845703125,694.5756530761719,0.477428708757673,0.9187508638573703,5.237392935071673,21.82952052525112,636.4683837890625,720.1462707519531,26.09315684388178,0.21297762691769578,6.389328807530873,23.001583707111145,1.3375017277147405,9.949520525251119,behind_near_baseline
2024-01-01 00:00:03.299670,99,645.0836181640625,587.905517578125,662.6456909179688,605.8595581054688,653.8646545410156,596.8825378417969,0.48650643939063665,0.7895271664574033,5.336975640115284,18.759165475027903,641.6641845703125,694.5756530761719,98.45199963283072,0.8035851458126139,24.107554374378417,86.7871957477623,1.0790543329148066,6.879165475027902,near_court
2024-01-01 00:00:03.333000,100,647.3479614257812,566.6709594726562,664.4769287109375,585.0626220703125,655.9124450683594,575.8667907714844,0.488030093056815,0.7617285592215401,5.353690120833261,18.098670567103795,653.8646545410156,596.8825378417969,21.11528050884542,0.17234719284377548,5.170415785313264,18.61349682712775,1.0234571184430803,6.2186705671037945,near_court
2024-01-01 00:00:03.566310,107,667.4745483398438,406.0074462890625,688.8308715820312,429.7786560058594,678.1527099609375,417.89305114746094,0.5045779091971261,0.5527685861738901,5.535219663892473,13.133781607491631,655.9124450683594,575.8667907714844,159.5316012371555,1.3021292154550566,39.063876463651695,140.6299552691461,0.6055371723477803,1.2537816074916304,near_service_area
2024-01-01 00:00:03.599640,108,671.1155395507812,396.73883056640625,686.665771484375,412.075927734375,678.8906555175781,404.4073791503906,0.5051269758315313,0.5349303957015749,5.541242924871899,12.70994620186942,678.1527099609375,417.89305114746094,13.505847357982839,0.11023745946210696,3.307123783863209,11.905645621907553,0.5698607914031497,0.8299462018694186,net_area
2024-01-01 00:00:03.666300,110,678.0979614257812,380.5168762207031,687.7802124023438,391.1318664550781,682.9390869140625,385.8243713378906,0.5081392015729632,0.5103496975368924,5.574287041255407,12.125908813476565,678.8906555175781,404.4073791503906,19.018884723649712,0.15523598617443254,4.657079585232976,16.765486506838716,0.5206993950737848,0.24590881347656435,net_area
2024-01-01 00:00:03.766290,113,679.645751953125,356.92340087890625,691.5016479492188,370.5379333496094,685.5736999511719,363.7306671142578,0.5100994791303363,0.48112522105060557,5.595791286059789,11.431535252162389,682.9390869140625,385.8243713378906,22.250234879135032,0.18161092010722568,5.448327603216771,19.613979371580374,1.5377495578987888,0.4484647478376118,net_area
2024-01-01 00:00:03.799620,114,680.84130859375,353.43310546875,691.7172241210938,364.642822265625,686.2792663574219,359.0379638671875,0.5106244541349865,0.4749179416232639,5.601550261860802,11.28405029296875,685.5736999511719,363.7306671142578,4.74544915879338,0.0387333164225918,1.161999492677754,4.183198173639914,1.5501641167534723,0.5959497070312505,net_area
2024-01-01 00:00:03.832950,115,680.9946899414062,351.54071044921875,692.4554443359375,363.67144775390625,686.7250671386719,357.6060791015625,0.5109561511448452,0.47302391415550593,5.605188978058952,11.239048200334821,686.2792663574219,359.0379638671875,1.4996774048414785,0.012240670484457605,0.36722011453372816,1.3219924123214215,1.5539521716889881,0.6409517996651797,net_area
2024-01-01 00:00:03.866280,116,681.0250854492188,349.17218017578125,693.8432006835938,363.1001892089844,687.4341430664062,356.1361846923828,0.5114837374005999,0.47107960938145876,5.610976599284582,11.192851518903462,686.7250671386719,357.6060791015625,1.6319859819955769,0.013320599867925208,0.3996179960377562,1.4386247857359225,1.5578407812370825,0.6871484810965391,net_area
2024-01-01 00:00:03.899610,117,681.129638671875,349.30242919921875,692.8209228515625,362.61126708984375,686.9752807617188,355.95684814453125,0.5111423219953265,0.47084239172557046,5.607231272288732,11.187215227399555,687.4341430664062,356.1361846923828,0.4926623712629572,0.004021209979728155,0.12063629939184464,0.43429067781064074,1.5583152165488592,0.6927847726004455,net_area
2024-01-01 00:00:03.966270,119,680.3095092773438,322.9787292480469,693.77197265625,338.6553039550781,687.0407409667969,330.8170166015625,0.5111910275050572,0.4375886462983631,5.607765571730478,10.397106236049108,686.9752807617188,355.95684814453125,25.13991676691264,0.20519708849183904,6.155912654755172,22.161285557118617,1.6248227074032737,1.4828937639508926,far_service_area
2024-01-01 00:00:04.066260,122,681.243896484375,276.1483154296875,694.9658203125,290.81817626953125,688.1048583984375,283.4832458496094,0.5119827815464565,0.3749778384254092,5.6164511135646285,8.909473440987723,687.0407409667969,330.8170166015625,47.345730530923,0.38644543446742957,11.593363034022888,41.7361069224824,1.7500443231491816,2.970526559012278,far_service_area
2024-01-01 00:00:04.099590,123,681.775634765625,261.2497863769531,694.6871337890625,273.4053955078125,688.2313842773438,267.3275909423828,0.5120769228254046,0.3536079245269614,5.617483843394689,8.401724286760603,688.1048583984375,283.4832458496094,16.156150354568588,0.1318697688910844,3.956093066732532,14.241935040237115,1.7927841509460771,3.478275713239398,far_service_area
2024-01-01 00:00:04.132920,124,681.876953125,254.2650604248047,696.2137451171875,267.69464111328125,689.0453491210938,260.97985076904297,0.5126825514293852,0.3452114428161944,5.624127589180357,8.20222388131278,688.2313842773438,267.3275909423828,6.399714374493092,0.05223576390490269,1.5670729171470807,5.641462501729491,1.8095771143676112,3.6777761186872215,far_court
2024-01-01 00:00:04.199580,126,681.5181884765625,231.2855682373047,696.9920654296875,246.16732788085938,689.255126953125,238.72644805908203,0.512838636125837,0.3157757249458757,5.625839838300433,7.502831224714007,689.0453491210938,260.97985076904297,22.254391452261924,0.1816448468982986,5.449345406948958,19.61764346501625,1.8684485501082486,4.377168775285994,far_court
2024-01-01 00:00:04.232910,127,681.6036376953125,226.6356964111328,696.2365112304688,242.4497833251953,688.9200744628906,234.54273986816406,0.5125893411182222,0.3102417194023334,5.623105072066898,7.371343252999442,689.255126953125,238.72644805908203,4.197103095942052,0.03425760488280083,1.0277281464840249,3.6998213273424896,1.879516561195333,4.5086567470005585,far_court
2024-01-01 00:00:04.499550,135,752.323486328125,231.55435180664062,762.2432250976562,243.1226806640625,757.2833557128906,237.33851623535156,0.5634548777625674,0.31393983629014754,6.181100009055365,7.459210510253906,688.9200744628906,234.54273986816406,68.42042523078854,0.5584613577245165,16.753840731735497,60.31382663424779,1.872120327419705,4.420789489746094,far_court
2024-01-01 00:00:04.532880,136,753.3256225585938,230.30772399902344,769.4656372070312,246.3789825439453,761.3956298828125,238.34335327148438,0.5665146055675688,0.3152689858088418,6.2146652230762305,7.490791102818081,757.2833557128906,237.33851623535156,4.233260719326276,0.034552730722477124,1.0365819216743137,3.7316949180275296,1.8694620283823165,4.38920889718192,far_court
2024-01-01 00:00:04.566210,137,768.9437255859375,236.48849487304688,782.7506103515625,250.97140502929688,775.84716796875,243.72994995117188,0.5772672380719867,0.3223941136920263,6.332621601649694,7.660084141322546,761.3956298828125,238.34335327148438,15.422787583278273,0.12588391353315675,3.776517405994703,13.59546266158093,1.8552117726159474,4.219915858677455,far_court
2024-01-01 00:00:04.666200,140,800.8936157226562,251.76296997070312,813.6886596679688,266.31793212890625,807.2911376953125,259.0404510498047,0.6006630488804409,0.34264609927222844,6.5892736462184365,8.141271318708148,775.84716796875,243.72994995117188,34.9733423632374,0.28545949830707906,8.563784949212373,30.829625817164544,1.8147078014555431,3.738728681291853,far_court
2024-01-01 00:00:04.699530,141,814.3635864257812,258.39825439453125,829.8103637695312,271.7654113769531,822.0869750976562,265.0818328857422,0.6116718564714704,0.35063734508696054,6.71004026549203,8.331143319266182,807.2911376953125,259.0404510498047,15.98171138909065,0.13044596275172948,3.9133788825518847,14.088163977186785,1.798725309826079,3.5488566807338184,far_service_area
